"Cluster","Mes","Tratamiento","N_Simulaciones","N_Ventas","Tasa_Curse","Tasa_Promedio","Monto_Promedio","Plazo_Promedio","Revenue_Potencial","Tasa_Prom"
"Femenino","2020-10","Ejecutivo=0, Correos=1",3157,1005,31.8340196388977,1.7543994157169,5191841.05606589,27.4494773519164,1401602571.44881,0.017543994157169
"Femenino","2020-10","Ejecutivo=0, Correos=2",2563,788,30.7452204447913,1.75804458717535,4555199.12173234,27.6820132657043,974855203.011167,0.0175804458717535
"Femenino","2020-10","Ejecutivo=0, Correos=3",6871,2256,32.8336486683161,1.76146203321593,4808611.26488139,27.5025469363994,2932472974.58371,0.0176146203321593
"Femenino","2020-10","Ejecutivo=0, Correos=4",11027,3712,33.6628276049696,1.75315590981115,4520823.20241226,27.4802756869502,4509610114.35107,0.0175315590981115
"Femenino","2020-10","Ejecutivo=1, Correos=0",3522,1157,32.8506530380466,1.7495964088965,6329857.55678592,27.4897785349233,1964501637.56089,0.017495964088965
"Femenino","2020-10","Ejecutivo=1, Correos=1",3927,1225,31.1942959001783,1.76047111395063,6119224.84542908,27.5057295645531,2025342164.46172,0.0176047111395063
"Femenino","2020-10","Ejecutivo=1, Correos=2",23186,7273,31.3680669369447,1.7526282359494,6365957.60368326,27.5362287587337,12464303169.7379,0.017526282359494
"Femenino","2020-11","Ejecutivo=0, Correos=0",2703,929,34.3692193858676,1.73984548049387,4783656.59378468,27.3962264150943,1180779800.33629,0.0173984548049387
"Femenino","2020-11","Ejecutivo=0, Correos=1",3214,1016,31.6116988176727,1.76378653503888,4877516.60360921,27.5183571873055,1342270000.8686,0.0176378653503888
"Femenino","2020-11","Ejecutivo=0, Correos=2",2569,890,34.6438302841573,1.74439670635327,4703777.83106267,28.0198520825224,1141812247.34544,0.0174439670635327
"Femenino","2020-11","Ejecutivo=0, Correos=3",6726,2212,32.8873030032709,1.74227981085191,4803818.38834374,27.5120428189117,2839978086.36702,0.0174227981085191
"Femenino","2020-11","Ejecutivo=0, Correos=4",11010,3775,34.2870118074478,1.74164810832095,4579156.9804723,27.5128973660309,4618397733.48631,0.0174164810832095
"Femenino","2020-11","Ejecutivo=1, Correos=0",3549,1150,32.4034939419555,1.7403342037529,6131595.78247394,27.5356438433361,1884005240.44682,0.017403342037529
"Femenino","2020-11","Ejecutivo=1, Correos=1",3880,1218,31.3917525773196,1.75516445095909,6477241.77654639,27.2724226804124,2106013703.92769,0.0175516445095909
"Femenino","2020-11","Ejecutivo=1, Correos=2",23150,7351,31.7537796976242,1.74804426431185,6474807.83948164,27.4780129589633,12749499309.1816,0.0174804426431185
"Femenino","2020-12","Ejecutivo=0, Correos=0",2674,914,34.1810022438295,1.74445948653392,4650519.42071803,27.5317875841436,1138400471.39718,0.0174445948653392
"Femenino","2020-12","Ejecutivo=0, Correos=1",3231,1057,32.7143299288146,1.75014955309206,4778556.5824822,27.2779325286289,1344490400.67589,0.0175014955309206
"Femenino","2020-12","Ejecutivo=0, Correos=2",2635,870,33.0170777988615,1.76861751580587,4238131.55939279,27.4834914611006,1000324106.62843,0.0176861751580587
"Femenino","2020-12","Ejecutivo=0, Correos=3",6860,2275,33.1632653061224,1.75690451783792,4438946.16705539,27.448833819242,2716759038.84268,0.0175690451783792
"Femenino","2020-12","Ejecutivo=0, Correos=4",11108,3702,33.3273316528628,1.75375033922903,4868027.81364782,27.5476233345337,4856955291.49868,0.0175375033922903
"Femenino","2020-12","Ejecutivo=1, Correos=0",3487,1116,32.0045884714654,1.74461138580023,6492565.80613708,27.4654430742759,1935891619.39145,0.0174461138580023
"Femenino","2020-12","Ejecutivo=1, Correos=1",3841,1255,32.6737828690445,1.73686902569964,6359804.72376985,27.5214787815673,2126868700.72569,0.0173686902569964
"Femenino","2020-12","Ejecutivo=1, Correos=2",23280,7397,31.7740549828179,1.75015796644171,6203375.64286942,27.6090206185567,12368282049.8557,0.0175015796644171
"Femenino","2021-01","Ejecutivo=0, Correos=0",2762,945,34.2143374366401,1.74053200467146,4249806.89210717,27.5441708906589,1073505045.4405,0.0174053200467146
"Femenino","2021-01","Ejecutivo=0, Correos=1",3006,1004,33.3998669328011,1.77144369039679,4526514.7744511,27.4733865602129,1234585286.29555,0.0177144369039679
"Femenino","2021-01","Ejecutivo=0, Correos=2",2613,909,34.7876004592422,1.75059967307414,4539374.16150019,27.540757749713,1109651380.33832,0.0175059967307414
"Femenino","2021-01","Ejecutivo=0, Correos=3",6832,2277,33.3284543325527,1.74394767566352,4349015.88919789,27.4234484777518,2640512820.58195,0.0174394767566352
"Femenino","2021-01","Ejecutivo=0, Correos=4",11087,3708,33.4445747271579,1.74990503157521,4758616.41021016,27.5159195454135,4738664204.93419,0.0174990503157521
"Femenino","2021-01","Ejecutivo=1, Correos=0",3433,1098,31.9836877366735,1.75118273521962,6595211.46926886,27.424701427323,1939585397.96239,0.0175118273521962
"Femenino","2021-01","Ejecutivo=1, Correos=1",3816,1231,32.2589098532495,1.74521569560755,5959748.58542977,27.5398322851153,1966375387.71201,0.0174521569560755
"Femenino","2021-01","Ejecutivo=1, Correos=2",23150,7327,31.6501079913607,1.7512521888345,6413827.68215983,27.4784881209503,12613130022.4669,0.017512521888345
"Femenino","2021-02","Ejecutivo=0, Correos=0",2733,935,34.2114892060007,1.73936049272058,4759700.7650933,27.5393340651299,1188508950.10471,0.0173936049272058
"Femenino","2021-02","Ejecutivo=0, Correos=1",3103,1039,33.4837254270061,1.75855975474634,4526755.40605865,27.3786658072833,1263211730.55795,0.0175855975474634
"Femenino","2021-02","Ejecutivo=0, Correos=2",2664,882,33.1081081081081,1.75380559743334,4867355.46058559,27.3877627627628,1150078028.23304,0.0175380559743334
"Femenino","2021-02","Ejecutivo=0, Correos=3",6712,2251,33.5369487485101,1.74963564531571,4426935.19651371,27.5873063170441,2682939219.33566,0.0174963564531571
"Femenino","2021-02","Ejecutivo=0, Correos=4",10993,3722,33.8579095788229,1.74812627580002,4487190.12835441,27.4294551077959,4465759467.36359,0.0174812627580002
"Femenino","2021-02","Ejecutivo=1, Correos=0",3475,1122,32.2877697841727,1.75105038706783,6356260.36633094,27.4889208633094,1914659290.52074,0.0175105038706783
"Femenino","2021-02","Ejecutivo=1, Correos=1",3890,1245,32.0051413881748,1.74160497053635,6927099.50539846,27.5226221079692,2304928113.87315,0.0174160497053635
"Femenino","2021-02","Ejecutivo=1, Correos=2",23013,7297,31.7081649502455,1.75283723556897,6287184.01347065,27.3909963933429,12284650871.6493,0.0175283723556897
"Femenino","2021-03","Ejecutivo=0, Correos=0",2611,856,32.7843738031406,1.75771125098699,4431575.33588663,27.3657602451168,1017814773.40296,0.0175771125098699
"Femenino","2021-03","Ejecutivo=0, Correos=1",3160,1073,33.9556962025316,1.76575204621414,4772853.60664557,27.4512658227848,1385294223.67014,0.0176575204621414
"Femenino","2021-03","Ejecutivo=0, Correos=2",2660,906,34.0601503759398,1.74394053902799,4811692.60263158,27.3736842105263,1160219417.42341,0.0174394053902799
"Femenino","2021-03","Ejecutivo=0, Correos=3",6710,2241,33.397913561848,1.75815438201703,4467272.12921013,27.5621460506706,2706837634.26439,0.0175815438201703
"Femenino","2021-03","Ejecutivo=0, Correos=4",11087,3661,33.0206548209615,1.74865806651871,4626571.53504104,27.5435194371787,4550040807.95226,0.0174865806651871
"Femenino","2021-03","Ejecutivo=1, Correos=0",3534,1104,31.2393887945671,1.76405212268527,6487377.29230334,27.5328239954726,1941300212.94275,0.0176405212268527
"Femenino","2021-03","Ejecutivo=1, Correos=1",3881,1243,32.0278278794125,1.75156194969438,6719679.03426952,27.6758567379541,2258960031.85769,0.0175156194969438
"Femenino","2021-03","Ejecutivo=1, Correos=2",23201,7343,31.6494978664713,1.75830582603049,6132382.51433128,27.4119650015086,12107574332.9477,0.0175830582603049
"Femenino","2021-04","Ejecutivo=0, Correos=0",2709,944,34.8468069398302,1.74638356177053,4665868.3071244,27.5673680324843,1182622696.72548,0.0174638356177053
"Femenino","2021-04","Ejecutivo=0, Correos=1",3236,1058,32.6946847960445,1.74379643632982,4521279.69406675,27.5766378244747,1282778208.18978,0.0174379643632982
"Femenino","2021-04","Ejecutivo=0, Correos=2",2566,860,33.5151987529228,1.74669860680275,4783362.37996882,27.4727201870616,1100796391.31877,0.0174669860680275
"Femenino","2021-04","Ejecutivo=0, Correos=3",6678,2224,33.3033842467805,1.74762657123506,4908712.97154837,27.5323450134771,2929554792.61784,0.0174762657123506
"Femenino","2021-04","Ejecutivo=0, Correos=4",11043,3736,33.8313863986236,1.74841809552547,4620340.24187268,27.3542515620755,4603262748.77772,0.0174841809552547
"Femenino","2021-04","Ejecutivo=1, Correos=0",3486,1055,30.2639127940333,1.766381125125,6313839.36402754,27.6193344807803,1813966259.66193,0.01766381125125
"Femenino","2021-04","Ejecutivo=1, Correos=1",3926,1227,31.2531839021905,1.75190890604492,6645848.96790627,27.4877738155884,2190286486.81511,0.0175190890604492
"Femenino","2021-04","Ejecutivo=1, Correos=2",23180,7388,31.8723037100949,1.75280662064444,6443263.72070751,27.4707075064711,12784882308.1067,0.0175280662064444
"Femenino","2021-05","Ejecutivo=0, Correos=0",2629,871,33.1304678585013,1.75306793836376,4827408.10992773,27.5408900722708,1132441382.54953,0.0175306793836376
"Femenino","2021-05","Ejecutivo=0, Correos=1",3133,1063,33.9291413980211,1.74482638433707,4591012.57580594,27.3536546441111,1298559590.07257,0.0174482638433707
"Femenino","2021-05","Ejecutivo=0, Correos=2",2678,886,33.0843913368185,1.74480907065076,4154457.78976848,27.319641523525,978144788.640275,0.0174480907065076
"Femenino","2021-05","Ejecutivo=0, Correos=3",6790,2189,32.2385861561119,1.75287174142078,4620382.99057437,27.3783505154639,2706992662.23049,0.0175287174142078
"Femenino","2021-05","Ejecutivo=0, Correos=4",11290,3764,33.3392382639504,1.75156580289044,4504372.4846767,27.5262178919398,4559622409.74966,0.0175156580289044
"Femenino","2021-05","Ejecutivo=1, Correos=0",3490,1134,32.4928366762178,1.74793559880883,6596619.69684814,27.567335243553,2010427608.25103,0.0174793559880883
"Femenino","2021-05","Ejecutivo=1, Correos=1",3913,1265,32.3281369792998,1.74806930514416,6281847.53769486,27.4899054433938,2129606818.2112,0.0174806930514416
"Femenino","2021-05","Ejecutivo=1, Correos=2",23238,7358,31.6636543592392,1.75173894907315,6457373.71886565,27.5040881315087,12768621228.4799,0.0175173894907315
"Femenino","2021-06","Ejecutivo=0, Correos=0",2645,889,33.6105860113421,1.74959705568323,4315871.35954631,27.3534971644612,1023895954.40852,0.0174959705568323
"Femenino","2021-06","Ejecutivo=0, Correos=1",3134,1038,33.1206126356094,1.74251797183296,4230850.2070836,27.3825781748564,1168171089.97654,0.0174251797183296
"Femenino","2021-06","Ejecutivo=0, Correos=2",2552,886,34.717868338558,1.74592922797811,4749550.8757837,27.782131661442,1138693853.37101,0.0174592922797811
"Femenino","2021-06","Ejecutivo=0, Correos=3",6839,2285,33.4113174440708,1.74528181224527,4595303.33689136,27.4617634157041,2806202156.54681,0.0174528181224527
"Femenino","2021-06","Ejecutivo=0, Correos=4",10946,3659,33.4277361593276,1.74638241273027,4464119.16955966,27.445642243742,4365610134.29732,0.0174638241273027
"Femenino","2021-06","Ejecutivo=1, Correos=0",3424,1061,30.9871495327103,1.75107732818429,6152480.17464953,27.4223130841122,1748140097.81432,0.0175107732818429
"Femenino","2021-06","Ejecutivo=1, Correos=1",4057,1326,32.684249445403,1.74602551272626,6130099.35420261,27.5467093911757,2180316550.04616,0.0174602551272626
"Femenino","2021-06","Ejecutivo=1, Correos=2",23307,7465,32.0290041618398,1.75010344275873,6270275.12957481,27.515767795083,12571934544.3183,0.0175010344275873
"Femenino","2021-07","Ejecutivo=0, Correos=0",2664,888,33.3333333333333,1.74874158836843,5053276.25900901,27.5878378378378,1207506175.15969,0.0174874158836843
"Femenino","2021-07","Ejecutivo=0, Correos=1",3142,1062,33.8001273074475,1.75777214585975,4754992.22660726,27.4500318268619,1359293548.42663,0.0175777214585975
"Femenino","2021-07","Ejecutivo=0, Correos=2",2675,939,35.1028037383178,1.7344614595758,4861418.42766355,27.4796261682243,1212695968.40231,0.017344614595758
"Femenino","2021-07","Ejecutivo=0, Correos=3",6604,2179,32.9951544518474,1.75149873332774,4368550.40960024,27.5772259236826,2564817804.80746,0.0175149873332774
"Femenino","2021-07","Ejecutivo=0, Correos=4",10868,3636,33.456017666544,1.7430163366441,4854702.98895841,27.5063489142437,4718814011.67371,0.017430163366441
"Femenino","2021-07","Ejecutivo=1, Correos=0",3462,1113,32.1490467937608,1.75072168520479,6026482.963316,27.315424610052,1788609756.79031,0.0175072168520479
"Femenino","2021-07","Ejecutivo=1, Correos=1",3930,1296,32.9770992366412,1.73843124164192,6642915.92824428,27.5427480916031,2298172429.12146,0.0173843124164192
"Femenino","2021-07","Ejecutivo=1, Correos=2",23327,7559,32.4045097955159,1.74812607124909,6203632.74428773,27.469284520084,12557662159.6188,0.0174812607124909
"Femenino","2021-08","Ejecutivo=0, Correos=0",2758,920,33.3575054387237,1.74275881853268,4124265.19724438,27.6385061638869,1019231286.23152,0.0174275881853268
"Femenino","2021-08","Ejecutivo=0, Correos=1",3081,992,32.1973385264524,1.75158813144996,4634011.47257384,27.4621876014281,1233303055.5172,0.0175158813144996
"Femenino","2021-08","Ejecutivo=0, Correos=2",2585,886,34.2746615087041,1.74074757642361,4957411.05299807,27.5083172147002,1172633360.65359,0.0174074757642361
"Femenino","2021-08","Ejecutivo=0, Correos=3",6793,2292,33.7406153393199,1.74216301644245,4639157.77035183,27.5713234211688,2847974134.04146,0.0174216301644245
"Femenino","2021-08","Ejecutivo=0, Correos=4",10948,3748,34.2345633905736,1.7502681629832,4682485.52932042,27.4326817683595,4699399011.77019,0.017502681629832
"Femenino","2021-08","Ejecutivo=1, Correos=0",3434,1079,31.4210832847991,1.75461950878534,6282555.97233547,27.3488642981945,1814255696.84018,0.0175461950878534
"Femenino","2021-08","Ejecutivo=1, Correos=1",3799,1194,31.4293235061858,1.74287755066377,6221404.83548302,27.4943406159516,1984747820.195,0.0174287755066377
"Femenino","2021-08","Ejecutivo=1, Correos=2",23517,7481,31.811030318493,1.75000385111702,6586376.32325552,27.4845005740528,13217609589.5434,0.0175000385111702
"Femenino","2021-09","Ejecutivo=0, Correos=0",2756,901,32.6923076923077,1.74497024917327,4844179.19049347,27.3980406386067,1163412830.22139,0.0174497024917327
"Femenino","2021-09","Ejecutivo=0, Correos=1",3110,1057,33.9871382636656,1.74937077503401,4522939.14276527,27.5064308681672,1283021378.23029,0.0174937077503401
"Femenino","2021-09","Ejecutivo=0, Correos=2",2646,892,33.7112622826909,1.75244588940687,4368989.14550265,27.7048374905518,1055702063.16442,0.0175244588940687
"Femenino","2021-09","Ejecutivo=0, Correos=3",6862,2296,33.4596327601282,1.7477746467416,4459475.35456135,27.6068201690469,2755574462.28103,0.017477746467416
"Femenino","2021-09","Ejecutivo=0, Correos=4",10919,3720,34.0690539426687,1.74540531540505,4702281.65766096,27.4330066855939,4670150609.50594,0.0174540531540505
"Femenino","2021-09","Ejecutivo=1, Correos=0",3484,1081,31.0275545350172,1.75106733309114,5863122.44230769,27.341561423651,1692129998.20657,0.0175106733309114
"Femenino","2021-09","Ejecutivo=1, Correos=1",3916,1256,32.073544433095,1.75206042236352,6407122.99131767,27.4788049029622,2160984554.74308,0.0175206042236352
"Femenino","2021-09","Ejecutivo=1, Correos=2",23022,7354,31.9433585266267,1.74766368087844,6297263.77977587,27.5164190774042,12420061594.3723,0.0174766368087844
"Femenino","2021-10","Ejecutivo=0, Correos=0",2661,870,32.6944757609921,1.75296204876403,4431564.45772266,27.7151446824502,1045145098.06488,0.0175296204876403
"Femenino","2021-10","Ejecutivo=0, Correos=1",3219,1052,32.6809568188879,1.7457933960297,4479845.82572227,27.4495184840012,1259309622.43139,0.017457933960297
"Femenino","2021-10","Ejecutivo=0, Correos=2",2528,829,32.7927215189873,1.75190676778378,4542311.35719937,27.7318037974684,1020758194.81862,0.0175190676778378
"Femenino","2021-10","Ejecutivo=0, Correos=3",6805,2336,34.3277002204262,1.75396375823059,4576403.13828068,27.4283614988979,2868615091.42988,0.0175396375823059
"Femenino","2021-10","Ejecutivo=0, Correos=4",10862,3672,33.8059289265329,1.75497922632322,4455817.93813294,27.5047873319831,4405838477.02044,0.0175497922632322
"Femenino","2021-10","Ejecutivo=1, Correos=0",3384,1058,31.2647754137116,1.73188463588886,6382857.94858156,27.5644208037825,1796891732.31075,0.0173188463588886
"Femenino","2021-10","Ejecutivo=1, Correos=1",3930,1251,31.8320610687023,1.74268130715154,6369632.13129771,27.5162849872774,2130548681.83222,0.0174268130715154
"Femenino","2021-10","Ejecutivo=1, Correos=2",23393,7567,32.3472833753687,1.7516799313384,6483259.5507203,27.5254990809216,13194125520.884,0.017516799313384
"Femenino","2021-11","Ejecutivo=0, Correos=0",2596,857,33.0123266563944,1.7604865632667,4478684.96802774,27.6259630200308,1041762475.14547,0.017604865632667
"Femenino","2021-11","Ejecutivo=0, Correos=1",3046,1036,34.0118187787262,1.75073973873211,4523114.35686146,27.5265922521339,1259590099.13894,0.0175073973873211
"Femenino","2021-11","Ejecutivo=0, Correos=2",2624,850,32.3932926829268,1.75615133482028,4339713.09184451,27.6543445121951,999618744.442418,0.0175615133482028
"Femenino","2021-11","Ejecutivo=0, Correos=3",6789,2227,32.8030637796435,1.75330939644521,4740839.30431581,27.4997790543526,2839549733.44409,0.0175330939644521
"Femenino","2021-11","Ejecutivo=0, Correos=4",10968,3715,33.8712618526623,1.74672416835968,4414133.66292852,27.458242159008,4385799658.16647,0.0174672416835968
"Femenino","2021-11","Ejecutivo=1, Correos=0",3595,1183,32.9068150208623,1.74579610471086,6103139.47482615,27.3883171070932,1924804913.29848,0.0174579610471086
"Femenino","2021-11","Ejecutivo=1, Correos=1",3965,1281,32.3076923076923,1.76726227322471,6506755.2776797,27.7364438839849,2281069123.20365,0.0176726227322471
"Femenino","2021-11","Ejecutivo=1, Correos=2",23462,7264,30.9607024124116,1.74917603507291,6452519.49232802,27.5618020629102,12603704575.3032,0.0174917603507291
"Femenino","2021-12","Ejecutivo=0, Correos=0",2734,930,34.0160936356986,1.74445384258982,4969326.20080468,27.7435991221653,1247619366.92998,0.0174445384258982
"Femenino","2021-12","Ejecutivo=0, Correos=1",3242,1052,32.449105490438,1.75287843382934,4363228.62029611,27.3732264034547,1228300064.04274,0.0175287843382934
"Femenino","2021-12","Ejecutivo=0, Correos=2",2652,837,31.5610859728507,1.77085921652458,4113623.81749623,27.7009803921569,943067988.708687,0.0177085921652458
"Femenino","2021-12","Ejecutivo=0, Correos=3",6702,2206,32.915547597732,1.75039655192815,4847037.79558341,27.4183825723665,2861852913.92116,0.0175039655192815
"Femenino","2021-12","Ejecutivo=0, Correos=4",11057,3734,33.7704621506738,1.74903919603729,4541502.44994121,27.3950438636158,4531011639.17995,0.0174903919603729
"Femenino","2021-12","Ejecutivo=1, Correos=0",3498,1069,30.5603201829617,1.74719747526388,6407880.34162378,27.4088050314465,1829154385.38578,0.0174719747526388
"Femenino","2021-12","Ejecutivo=1, Correos=1",3911,1286,32.8816159549987,1.74431170611422,6762700.00664792,27.389414472002,2316502543.8881,0.0174431170611422
"Femenino","2021-12","Ejecutivo=1, Correos=2",23507,7579,32.2414599906411,1.74852647281514,6297369.17552218,27.3949036457226,12748347364.444,0.0174852647281514
"Femenino","2022-01","Ejecutivo=0, Correos=0",2631,923,35.0817179779552,1.73456023228256,4326696.25009502,27.438616495629,1059339387.74744,0.0173456023228255
"Femenino","2022-01","Ejecutivo=0, Correos=1",3151,998,31.6724849254205,1.7487652483548,4680469.64455728,27.6480482386544,1259832314.83036,0.017487652483548
"Femenino","2022-01","Ejecutivo=0, Correos=2",2576,875,33.9673913043478,1.75934404616153,4666877.47593168,27.3738354037267,1097073329.76102,0.0175934404616153
"Femenino","2022-01","Ejecutivo=0, Correos=3",6775,2295,33.8745387453875,1.74472365498242,4436829.89933579,27.4717343173432,2721379177.29648,0.0174472365498242
"Femenino","2022-01","Ejecutivo=0, Correos=4",11081,3752,33.859759949463,1.75187892006558,4497731.05983215,27.4343470805884,4523528059.26803,0.0175187892006558
"Femenino","2022-01","Ejecutivo=1, Correos=0",3397,1086,31.9693847512511,1.75757179642236,6112429.83779806,27.6240800706506,1798374079.44136,0.0175757179642236
"Femenino","2022-01","Ejecutivo=1, Correos=1",3762,1210,32.1637426900585,1.74107956216858,5926624.48378522,27.5087719298246,1914971855.01385,0.0174107956216858
"Femenino","2022-01","Ejecutivo=1, Correos=2",23333,7398,31.7061672309604,1.74842905175156,6456309.11477307,27.4860926584665,12801275012.7713,0.0174842905175156
"Femenino","2022-02","Ejecutivo=0, Correos=0",2644,882,33.3585476550681,1.7534797605211,4245402.76399395,27.4701210287443,1006051457.75657,0.017534797605211
"Femenino","2022-02","Ejecutivo=0, Correos=1",2958,983,33.2319134550372,1.746370550463,4598482.94962813,27.3498985801217,1203752394.57903,0.01746370550463
"Femenino","2022-02","Ejecutivo=0, Correos=2",2682,891,33.2214765100671,1.76169079946889,4787198.84675615,27.5436241610738,1154962557.38922,0.0176169079946889
"Femenino","2022-02","Ejecutivo=0, Correos=3",6898,2372,34.3867787764569,1.75820750097833,4679723.29733256,27.6158306755581,3007492475.83585,0.0175820750097833
"Femenino","2022-02","Ejecutivo=0, Correos=4",11054,3640,32.9292563777818,1.75490756430639,4532950.3111091,27.4535914601049,4434267515.00656,0.0175490756430639
"Femenino","2022-02","Ejecutivo=1, Correos=0",3504,1109,31.6495433789954,1.75520252842978,5782677.68921233,27.4560502283105,1723925687.44399,0.0175520252842978
"Femenino","2022-02","Ejecutivo=1, Correos=1",3907,1276,32.6593294087535,1.75022111293131,6860021.74174558,27.5541336063476,2354622509.44685,0.0175022111293131
"Femenino","2022-02","Ejecutivo=1, Correos=2",23272,7426,31.9095909247164,1.75278784005413,6299174.79529048,27.4565572361636,12556404889.5859,0.0175278784005413
"Femenino","2022-03","Ejecutivo=0, Correos=0",2699,874,32.3823638384587,1.74643507083448,4712271.17228603,27.626528343831,1108316285.85222,0.0174643507083448
"Femenino","2022-03","Ejecutivo=0, Correos=1",3069,1033,33.6591723688498,1.75767249993894,4588336.15086347,27.2424242424242,1265746492.81916,0.0175767249993894
"Femenino","2022-03","Ejecutivo=0, Correos=2",2673,891,33.3333333333333,1.76107020781751,5016268.49981294,27.3756079311635,1202110827.53431,0.0176107020781751
"Femenino","2022-03","Ejecutivo=0, Correos=3",6916,2283,33.0104106419896,1.75252791839059,4380227.33747831,27.4262579525737,2680789370.08825,0.0175252791839059
"Femenino","2022-03","Ejecutivo=0, Correos=4",11042,3673,33.2639014671255,1.75622136989831,4455140.23483065,27.4601521463503,4402276278.73436,0.0175622136989831
"Femenino","2022-03","Ejecutivo=1, Correos=0",3387,1101,32.5066430469442,1.74852710007601,6312273.41777384,27.4620608207854,1861056280.87403,0.0174852710007601
"Femenino","2022-03","Ejecutivo=1, Correos=1",3861,1219,31.5721315721316,1.75064735264126,6559523.93965294,27.4050764050764,2139386334.16524,0.0175064735264126
"Femenino","2022-03","Ejecutivo=1, Correos=2",23156,7305,31.5468992917602,1.74685172366445,6465796.78139575,27.4290464674382,12619474366.0477,0.0174685172366445
"Femenino","2022-04","Ejecutivo=0, Correos=0",2660,899,33.796992481203,1.74526206492305,4685135.57368421,27.2808270676692,1117936436.8549,0.0174526206492305
"Femenino","2022-04","Ejecutivo=0, Correos=1",3143,1061,33.7575564747057,1.7423007551294,4513518.2758511,27.4288895959275,1275896501.63848,0.017423007551294
"Femenino","2022-04","Ejecutivo=0, Correos=2",2718,895,32.9286239882266,1.7492684705831,4699573.96063282,27.5080941869021,1128807205.65772,0.017492684705831
"Femenino","2022-04","Ejecutivo=0, Correos=3",6798,2386,35.0985583995293,1.74027937146935,4601209.98984996,27.5253015592821,2932036038.68109,0.0174027937146935
"Femenino","2022-04","Ejecutivo=0, Correos=4",11052,3716,33.6228736880203,1.74082470862411,4558860.34084329,27.5129388346001,4523784133.52825,0.0174082470862411
"Femenino","2022-04","Ejecutivo=1, Correos=0",3476,1124,32.3360184119678,1.74119056715167,6144544.04948216,27.5460299194476,1846992777.4534,0.0174119056715167
"Femenino","2022-04","Ejecutivo=1, Correos=1",3929,1295,32.9600407228302,1.75077120342555,6181893.65334691,27.5586663273097,2154550155.68839,0.0175077120342555
"Femenino","2022-04","Ejecutivo=1, Correos=2",23597,7550,31.9955926600839,1.7493383982792,6318454.26397423,27.4866720345807,12792736072.0939,0.017493383982792
"Femenino","2022-05","Ejecutivo=0, Correos=0",2726,869,31.8782098312546,1.72603175966035,4699571.54878944,27.5410858400587,1081796820.88239,0.0172603175966035
"Femenino","2022-05","Ejecutivo=0, Correos=1",3057,962,31.4687602224403,1.74742026991675,4834989.75106313,27.3765129211645,1240671916.07904,0.0174742026991675
"Femenino","2022-05","Ejecutivo=0, Correos=2",2720,902,33.1617647058824,1.75831027619,4875031.93602941,27.3698529411765,1180447168.94711,0.0175831027619
"Femenino","2022-05","Ejecutivo=0, Correos=3",6691,2206,32.9696607383052,1.7528911965906,4674234.04289344,27.4513525631445,2767480755.53536,0.017528911965906
"Femenino","2022-05","Ejecutivo=0, Correos=4",11199,3891,34.7441735869274,1.74503755526545,4619203.94535226,27.4435217430128,4799350730.21246,0.0174503755526545
"Femenino","2022-05","Ejecutivo=1, Correos=0",3448,1043,30.2494199535963,1.7588995867162,6141230.84947796,27.4402552204176,1724709700.24476,0.017588995867162
"Femenino","2022-05","Ejecutivo=1, Correos=1",3876,1258,32.4561403508772,1.74602261334763,6426611.40841073,27.3560371517028,2152981588.89605,0.0174602261334763
"Femenino","2022-05","Ejecutivo=1, Correos=2",23203,7347,31.6640089643581,1.75077867231545,6508964.5942766,27.4973494806706,12840591119.2592,0.0175077867231545
"Femenino","2022-06","Ejecutivo=0, Correos=0",2691,890,33.0732069862505,1.73743011510548,5001791.95169082,27.453734671126,1183609342.40596,0.0173743011510548
"Femenino","2022-06","Ejecutivo=0, Correos=1",3163,1101,34.8087258931394,1.74329208001414,4798933.09642744,27.4685425229213,1410691261.27992,0.0174329208001414
"Femenino","2022-06","Ejecutivo=0, Correos=2",2616,889,33.9831804281346,1.73014804788056,4583370.85665138,27.5084097859327,1080750806.68956,0.0173014804788056
"Femenino","2022-06","Ejecutivo=0, Correos=3",6799,2360,34.7109869098397,1.74143413252099,4533199.90101486,27.6189145462568,2869341334.10743,0.0174143413252099
"Femenino","2022-06","Ejecutivo=0, Correos=4",11067,3660,33.0712930333424,1.74628323899457,4663051.7178097,27.5724225173941,4582991150.59724,0.0174628323899457
"Femenino","2022-06","Ejecutivo=1, Correos=0",3443,1132,32.8783038048214,1.74382189398218,6034235.83938426,27.3331397037467,1815028655.93308,0.0174382189398218
"Femenino","2022-06","Ejecutivo=1, Correos=1",3802,1169,30.7469752761704,1.74063435404394,6691326.53866386,27.6646501841136,2100509453.15045,0.0174063435404394
"Femenino","2022-06","Ejecutivo=1, Correos=2",23180,7298,31.4840379637619,1.75192084518134,6108458.34547023,27.5481880931838,12001467272.4603,0.0175192084518134
"Femenino","2022-07","Ejecutivo=0, Correos=0",2788,986,35.3658536585366,1.74258484435463,5200108.48780488,27.5319225251076,1371637881.15514,0.0174258484435463
"Femenino","2022-07","Ejecutivo=0, Correos=1",3125,1071,34.272,1.74847801863106,4382630.3376,27.41088,1254460468.53436,0.0174847801863106
"Femenino","2022-07","Ejecutivo=0, Correos=2",2632,836,31.7629179331307,1.75054882424279,4660699.08738602,27.4817629179331,1045451329.09141,0.0175054882424279
"Femenino","2022-07","Ejecutivo=0, Correos=3",6785,2292,33.7803979366249,1.74588275645901,4489471.19955785,27.4620486366986,2751014992.10371,0.0174588275645901
