categoria_clusterizacion_numerica,probabilidad_simular,Tratamiento
60,0.15774647887323945,"Ejecutivo=0, Correos=2"
60,0.15492957746478872,"Ejecutivo=0, Correos=3"
60,0.13911143481427532,"Ejecutivo=0, Correos=4"
60,0.289544235924933,"Ejecutivo=1, Correos=0"
60,0.3942307692307692,"Ejecutivo=1, Correos=1"
60,0.3642439431913116,"Ejecutivo=1, Correos=2"
61,0.19230769230769232,"Ejecutivo=0, Correos=0"
61,0.10655737704918032,"Ejecutivo=0, Correos=1"
61,0.14814814814814814,"Ejecutivo=0, Correos=2"
61,0.12014134275618374,"Ejecutivo=0, Correos=3"
61,0.15012106537530268,"Ejecutivo=0, Correos=4"
61,0.3372093023255814,"Ejecutivo=1, Correos=0"
61,0.4375,"Ejecutivo=1, Correos=1"
61,0.34309623430962344,"Ejecutivo=1, Correos=2"
62,0.13253012048192772,"Ejecutivo=0, Correos=0"
62,0.1559633027522936,"Ejecutivo=0, Correos=1"
62,0.14695340501792115,"Ejecutivo=0, Correos=2"
62,0.142433234421365,"Ejecutivo=0, Correos=3"
62,0.13530465949820789,"Ejecutivo=0, Correos=4"
62,0.3350253807106599,"Ejecutivo=1, Correos=0"
62,0.40625,"Ejecutivo=1, Correos=1"
62,0.3400576368876081,"Ejecutivo=1, Correos=2"
63,0.21835958718087994,"Ejecutivo=0, Correos=0"
63,0.20977957942741324,"Ejecutivo=0, Correos=1"
63,0.20575727837749427,"Ejecutivo=0, Correos=2"
63,0.20943675225164674,"Ejecutivo=0, Correos=3"
63,0.21229142573930282,"Ejecutivo=0, Correos=4"
63,0.40939836240655036,"Ejecutivo=1, Correos=0"
63,0.4186489058039962,"Ejecutivo=1, Correos=1"
63,0.4248362353731594,"Ejecutivo=1, Correos=2"
64,0.20359501100513572,"Ejecutivo=0, Correos=0"
64,0.2041607898448519,"Ejecutivo=0, Correos=1"
64,0.21553659631791647,"Ejecutivo=0, Correos=2"
64,0.21930285514100542,"Ejecutivo=0, Correos=3"
64,0.21490792810673723,"Ejecutivo=0, Correos=4"
64,0.41944847605224966,"Ejecutivo=1, Correos=0"
64,0.4027061855670103,"Ejecutivo=1, Correos=1"
64,0.4127258083074445,"Ejecutivo=1, Correos=2"
65,0.20170648464163823,"Ejecutivo=0, Correos=0"
65,0.20103092783505155,"Ejecutivo=0, Correos=1"
65,0.21424223980523432,"Ejecutivo=0, Correos=2"
65,0.21760351419507037,"Ejecutivo=0, Correos=3"
65,0.22084085633221562,"Ejecutivo=0, Correos=4"
65,0.3905734013809667,"Ejecutivo=1, Correos=0"
65,0.4311604003245875,"Ejecutivo=1, Correos=1"
65,0.41780021502360587,"Ejecutivo=1, Correos=2"
66,0.07368995633187773,"Ejecutivo=0, Correos=0"
66,0.08875739644970414,"Ejecutivo=0, Correos=1"
66,0.09339407744874716,"Ejecutivo=0, Correos=2"
66,0.09119031607262945,"Ejecutivo=0, Correos=3"
66,0.09529276693455797,"Ejecutivo=0, Correos=4"
66,0.275474349964863,"Ejecutivo=1, Correos=0"
66,0.275243787354514,"Ejecutivo=1, Correos=1"
66,0.2831829187761391,"Ejecutivo=1, Correos=2"
67,0.08460038986354776,"Ejecutivo=0, Correos=0"
67,0.08172902288412641,"Ejecutivo=0, Correos=1"
67,0.08772748483434438,"Ejecutivo=0, Correos=2"
67,0.09541697971450037,"Ejecutivo=0, Correos=3"
67,0.08871812783793225,"Ejecutivo=0, Correos=4"
67,0.28459900638750885,"Ejecutivo=1, Correos=0"
67,0.26920507682030725,"Ejecutivo=1, Correos=1"
67,0.2757106540328172,"Ejecutivo=1, Correos=2"
68,0.08071090820153269,"Ejecutivo=0, Correos=0"
68,0.07979936160510716,"Ejecutivo=0, Correos=1"
68,0.07982866043613707,"Ejecutivo=0, Correos=2"
68,0.08824699610089919,"Ejecutivo=0, Correos=3"
68,0.08909461948135981,"Ejecutivo=0, Correos=4"
68,0.2808450704225352,"Ejecutivo=1, Correos=0"
68,0.2786842786842787,"Ejecutivo=1, Correos=1"
68,0.28645232713686053,"Ejecutivo=1, Correos=2"
69,0.1393635827931644,"Ejecutivo=0, Correos=0"
69,0.15427985648385442,"Ejecutivo=0, Correos=1"
69,0.1494970516822754,"Ejecutivo=0, Correos=2"
69,0.15629560833222766,"Ejecutivo=0, Correos=3"
69,0.15127521253542256,"Ejecutivo=0, Correos=4"
69,0.3484641638225256,"Ejecutivo=1, Correos=0"
69,0.34592833876221496,"Ejecutivo=1, Correos=1"
69,0.3490364025695932,"Ejecutivo=1, Correos=2"
70,0.1479462013813159,"Ejecutivo=0, Correos=0"
70,0.13611676849966056,"Ejecutivo=0, Correos=1"
70,0.1577981651376147,"Ejecutivo=0, Correos=2"
70,0.14665720872495122,"Ejecutivo=0, Correos=3"
70,0.1466327546168307,"Ejecutivo=0, Correos=4"
70,0.3498603351955307,"Ejecutivo=1, Correos=0"
70,0.34516129032258064,"Ejecutivo=1, Correos=1"
70,0.35070377135489417,"Ejecutivo=1, Correos=2"
71,0.14483897605284887,"Ejecutivo=0, Correos=0"
71,0.15259537210756724,"Ejecutivo=0, Correos=1"
71,0.1537190082644628,"Ejecutivo=0, Correos=2"
71,0.14884440104166666,"Ejecutivo=0, Correos=3"
71,0.1495662885592568,"Ejecutivo=0, Correos=4"
71,0.3593563766388558,"Ejecutivo=1, Correos=0"
71,0.33529576675077094,"Ejecutivo=1, Correos=1"
71,0.351103905393162,"Ejecutivo=1, Correos=2"
72,0.20574240514050998,"Ejecutivo=0, Correos=0"
72,0.21240180638305947,"Ejecutivo=0, Correos=1"
72,0.21177175378163846,"Ejecutivo=0, Correos=2"
72,0.21630136719889534,"Ejecutivo=0, Correos=3"
72,0.2170909760137415,"Ejecutivo=0, Correos=4"
72,0.40323983474668407,"Ejecutivo=1, Correos=0"
72,0.40924287118977387,"Ejecutivo=1, Correos=1"
72,0.41457496870008204,"Ejecutivo=1, Correos=2"
73,0.2063284437385157,"Ejecutivo=0, Correos=0"
73,0.2126372658406248,"Ejecutivo=0, Correos=1"
73,0.21903386416327772,"Ejecutivo=0, Correos=2"
73,0.2155161973963064,"Ejecutivo=0, Correos=3"
73,0.2181780168399445,"Ejecutivo=0, Correos=4"
73,0.40904191237080717,"Ejecutivo=1, Correos=0"
73,0.4072896425837602,"Ejecutivo=1, Correos=1"
73,0.4128710858072387,"Ejecutivo=1, Correos=2"
74,0.2075966163542876,"Ejecutivo=0, Correos=0"
74,0.20834360364801577,"Ejecutivo=0, Correos=1"
74,0.2179353910123141,"Ejecutivo=0, Correos=2"
74,0.21476733406755355,"Ejecutivo=0, Correos=3"
74,0.21742798721537332,"Ejecutivo=0, Correos=4"
74,0.4050385226855815,"Ejecutivo=1, Correos=0"
74,0.41034677191993235,"Ejecutivo=1, Correos=1"
74,0.412104127207858,"Ejecutivo=1, Correos=2"
75,0.0808354919616792,"Ejecutivo=0, Correos=0"
75,0.08229530609144767,"Ejecutivo=0, Correos=1"
75,0.09287481444829293,"Ejecutivo=0, Correos=2"
75,0.08822829492722009,"Ejecutivo=0, Correos=3"
75,0.08897377888217187,"Ejecutivo=0, Correos=4"
75,0.27573197300600455,"Ejecutivo=1, Correos=0"
75,0.28653658536585364,"Ejecutivo=1, Correos=1"
75,0.2849657707801857,"Ejecutivo=1, Correos=2"
76,0.08183039140445127,"Ejecutivo=0, Correos=0"
76,0.08207471588380166,"Ejecutivo=0, Correos=1"
76,0.089937495177097,"Ejecutivo=0, Correos=2"
76,0.08993278337916284,"Ejecutivo=0, Correos=3"
76,0.09041274967798989,"Ejecutivo=0, Correos=4"
76,0.28426395939086296,"Ejecutivo=1, Correos=0"
76,0.284202435851957,"Ejecutivo=1, Correos=1"
76,0.28893670469052424,"Ejecutivo=1, Correos=2"
77,0.07886572952011633,"Ejecutivo=0, Correos=0"
77,0.08383698198803181,"Ejecutivo=0, Correos=1"
77,0.08902279685641296,"Ejecutivo=0, Correos=2"
77,0.08860025694857895,"Ejecutivo=0, Correos=3"
77,0.09052775528215971,"Ejecutivo=0, Correos=4"
77,0.2836349679666972,"Ejecutivo=1, Correos=0"
77,0.28517957891839824,"Ejecutivo=1, Correos=1"
77,0.28763648395279584,"Ejecutivo=1, Correos=2"
78,0.14309658495705008,"Ejecutivo=0, Correos=0"
78,0.14683360134772955,"Ejecutivo=0, Correos=1"
78,0.15259609579392233,"Ejecutivo=0, Correos=2"
78,0.15280162945804546,"Ejecutivo=0, Correos=3"
78,0.15319164886240114,"Ejecutivo=0, Correos=4"
78,0.34096761821270066,"Ejecutivo=1, Correos=0"
78,0.3498156472549119,"Ejecutivo=1, Correos=1"
78,0.3533052455648601,"Ejecutivo=1, Correos=2"
79,0.14249761070404587,"Ejecutivo=0, Correos=0"
79,0.14705707314170088,"Ejecutivo=0, Correos=1"
79,0.14795138358049228,"Ejecutivo=0, Correos=2"
79,0.15354148686968314,"Ejecutivo=0, Correos=3"
79,0.15340122982321291,"Ejecutivo=0, Correos=4"
79,0.3418402887720854,"Ejecutivo=1, Correos=0"
79,0.3458513217812999,"Ejecutivo=1, Correos=1"
79,0.3520034556524601,"Ejecutivo=1, Correos=2"
80,0.14229771403397132,"Ejecutivo=0, Correos=0"
80,0.1451469144195181,"Ejecutivo=0, Correos=1"
80,0.15089474095491132,"Ejecutivo=0, Correos=2"
80,0.1528902530201078,"Ejecutivo=0, Correos=3"
80,0.15380507473947744,"Ejecutivo=0, Correos=4"
80,0.3431976106302572,"Ejecutivo=1, Correos=0"
80,0.3421295648523856,"Ejecutivo=1, Correos=1"
80,0.3495285280485856,"Ejecutivo=1, Correos=2"
81,0.20711588153448618,"Ejecutivo=0, Correos=0"
81,0.21197052738557584,"Ejecutivo=0, Correos=1"
81,0.21061703664019008,"Ejecutivo=0, Correos=2"
81,0.21626062592012157,"Ejecutivo=0, Correos=3"
81,0.21584954206401663,"Ejecutivo=0, Correos=4"
81,0.40690262735140176,"Ejecutivo=1, Correos=0"
81,0.41404604718298194,"Ejecutivo=1, Correos=1"
81,0.4140895512602494,"Ejecutivo=1, Correos=2"
82,0.20302978806049865,"Ejecutivo=0, Correos=0"
82,0.21238682120531246,"Ejecutivo=0, Correos=1"
82,0.213846243993906,"Ejecutivo=0, Correos=2"
82,0.21542512904766897,"Ejecutivo=0, Correos=3"
82,0.21565955089754896,"Ejecutivo=0, Correos=4"
82,0.4063952150908673,"Ejecutivo=1, Correos=0"
82,0.4069557750107342,"Ejecutivo=1, Correos=1"
82,0.4139289324896095,"Ejecutivo=1, Correos=2"
83,0.20647874196659838,"Ejecutivo=0, Correos=0"
83,0.20933961517143082,"Ejecutivo=0, Correos=1"
83,0.21477426418496812,"Ejecutivo=0, Correos=2"
83,0.2156998598780784,"Ejecutivo=0, Correos=3"
83,0.21680310294463773,"Ejecutivo=0, Correos=4"
83,0.4086079457961195,"Ejecutivo=1, Correos=0"
83,0.4108538094396323,"Ejecutivo=1, Correos=1"
83,0.4143024590214236,"Ejecutivo=1, Correos=2"
84,0.08181694334702139,"Ejecutivo=0, Correos=0"
84,0.08484138428262437,"Ejecutivo=0, Correos=1"
84,0.08591638662373981,"Ejecutivo=0, Correos=2"
84,0.08994484913509139,"Ejecutivo=0, Correos=3"
84,0.09019853881064346,"Ejecutivo=0, Correos=4"
84,0.2789721409489887,"Ejecutivo=1, Correos=0"
84,0.2864692697888404,"Ejecutivo=1, Correos=1"
84,0.2894224978433192,"Ejecutivo=1, Correos=2"
85,0.07940904893813482,"Ejecutivo=0, Correos=0"
85,0.08322881204085289,"Ejecutivo=0, Correos=1"
85,0.08586316929652507,"Ejecutivo=0, Correos=2"
85,0.09129738387613455,"Ejecutivo=0, Correos=3"
85,0.08983592275301293,"Ejecutivo=0, Correos=4"
85,0.2825804656339857,"Ejecutivo=1, Correos=0"
85,0.2852585913576046,"Ejecutivo=1, Correos=1"
85,0.28571534618553796,"Ejecutivo=1, Correos=2"
86,0.0789925899981393,"Ejecutivo=0, Correos=0"
86,0.08178777743995136,"Ejecutivo=0, Correos=1"
86,0.08928245151523061,"Ejecutivo=0, Correos=2"
86,0.089881675155988,"Ejecutivo=0, Correos=3"
86,0.09113329534065676,"Ejecutivo=0, Correos=4"
86,0.27895199921790986,"Ejecutivo=1, Correos=0"
86,0.2817056298556174,"Ejecutivo=1, Correos=1"
86,0.2875537947642352,"Ejecutivo=1, Correos=2"
87,0.14157555368657135,"Ejecutivo=0, Correos=0"
87,0.14437841429204193,"Ejecutivo=0, Correos=1"
87,0.15079574009812133,"Ejecutivo=0, Correos=2"
87,0.1521285637023874,"Ejecutivo=0, Correos=3"
87,0.15476304624014192,"Ejecutivo=0, Correos=4"
87,0.34161009730790076,"Ejecutivo=1, Correos=0"
87,0.3468117082945681,"Ejecutivo=1, Correos=1"
87,0.34992612559068137,"Ejecutivo=1, Correos=2"
88,0.14365094704290685,"Ejecutivo=0, Correos=0"
88,0.1466044884873215,"Ejecutivo=0, Correos=1"
88,0.15236776036706778,"Ejecutivo=0, Correos=2"
88,0.15198309117368505,"Ejecutivo=0, Correos=3"
88,0.15294928535152,"Ejecutivo=0, Correos=4"
88,0.3418989749060717,"Ejecutivo=1, Correos=0"
88,0.34683007102026675,"Ejecutivo=1, Correos=1"
88,0.3500389682686955,"Ejecutivo=1, Correos=2"
89,0.14227017566327294,"Ejecutivo=0, Correos=0"
89,0.1456274215228908,"Ejecutivo=0, Correos=1"
89,0.15187065671718336,"Ejecutivo=0, Correos=2"
89,0.15360314076709555,"Ejecutivo=0, Correos=3"
89,0.1540550854115693,"Ejecutivo=0, Correos=4"
89,0.3436949813528198,"Ejecutivo=1, Correos=0"
89,0.34515660288170313,"Ejecutivo=1, Correos=1"
89,0.3505308690523004,"Ejecutivo=1, Correos=2"
90,0.2095617529880478,"Ejecutivo=0, Correos=0"
90,0.21962113044817497,"Ejecutivo=0, Correos=1"
90,0.21827016520894071,"Ejecutivo=0, Correos=2"
90,0.2192319798552093,"Ejecutivo=0, Correos=3"
90,0.21650096453479745,"Ejecutivo=0, Correos=4"
90,0.39714285714285713,"Ejecutivo=1, Correos=0"
90,0.41375443842272475,"Ejecutivo=1, Correos=1"
90,0.416442093355957,"Ejecutivo=1, Correos=2"
91,0.20330507957802305,"Ejecutivo=0, Correos=0"
91,0.21177697598376366,"Ejecutivo=0, Correos=1"
91,0.2157888997928252,"Ejecutivo=0, Correos=2"
91,0.21595250690648327,"Ejecutivo=0, Correos=3"
91,0.21527599014452248,"Ejecutivo=0, Correos=4"
91,0.41455923675096384,"Ejecutivo=1, Correos=0"
91,0.41404490963305546,"Ejecutivo=1, Correos=1"
91,0.41423711569643595,"Ejecutivo=1, Correos=2"
92,0.20795318050550743,"Ejecutivo=0, Correos=0"
92,0.2122158557204584,"Ejecutivo=0, Correos=1"
92,0.21559787775631,"Ejecutivo=0, Correos=2"
92,0.21499602470796894,"Ejecutivo=0, Correos=3"
92,0.2170760000307288,"Ejecutivo=0, Correos=4"
92,0.4099193921035067,"Ejecutivo=1, Correos=0"
92,0.4062485340338697,"Ejecutivo=1, Correos=1"
92,0.4143057755425287,"Ejecutivo=1, Correos=2"
93,0.07881369818122234,"Ejecutivo=0, Correos=0"
93,0.08633962264150943,"Ejecutivo=0, Correos=1"
93,0.08940661091198726,"Ejecutivo=0, Correos=2"
93,0.09245373324824506,"Ejecutivo=0, Correos=3"
93,0.0921577315019938,"Ejecutivo=0, Correos=4"
93,0.28519547105319376,"Ejecutivo=1, Correos=0"
93,0.28768453768453767,"Ejecutivo=1, Correos=1"
93,0.28315068493150686,"Ejecutivo=1, Correos=2"
94,0.07861032521067202,"Ejecutivo=0, Correos=0"
94,0.08382665028482073,"Ejecutivo=0, Correos=1"
94,0.0905016941742267,"Ejecutivo=0, Correos=2"
94,0.08893390067614829,"Ejecutivo=0, Correos=3"
94,0.08985721995079073,"Ejecutivo=0, Correos=4"
94,0.2788247611569166,"Ejecutivo=1, Correos=0"
94,0.2796196977084349,"Ejecutivo=1, Correos=1"
94,0.28772654907377143,"Ejecutivo=1, Correos=2"
95,0.07900502642093053,"Ejecutivo=0, Correos=0"
95,0.08388452446333484,"Ejecutivo=0, Correos=1"
95,0.08592100360203701,"Ejecutivo=0, Correos=2"
95,0.08866392257203248,"Ejecutivo=0, Correos=3"
95,0.08932240581215932,"Ejecutivo=0, Correos=4"
95,0.2797841427978414,"Ejecutivo=1, Correos=0"
95,0.2811128077877458,"Ejecutivo=1, Correos=1"
95,0.2863975021888887,"Ejecutivo=1, Correos=2"
96,0.15135750284506586,"Ejecutivo=0, Correos=0"
96,0.1470897879380358,"Ejecutivo=0, Correos=1"
96,0.16108452950558214,"Ejecutivo=0, Correos=2"
96,0.15133949553501488,"Ejecutivo=0, Correos=3"
96,0.15181742980876842,"Ejecutivo=0, Correos=4"
96,0.3306104901117799,"Ejecutivo=1, Correos=0"
96,0.3499901244321548,"Ejecutivo=1, Correos=1"
96,0.35675329921896043,"Ejecutivo=1, Correos=2"
97,0.1431786650223524,"Ejecutivo=0, Correos=0"
97,0.1429749481047573,"Ejecutivo=0, Correos=1"
97,0.14723631113250157,"Ejecutivo=0, Correos=2"
97,0.1522687286544347,"Ejecutivo=0, Correos=3"
97,0.1534114518407712,"Ejecutivo=0, Correos=4"
97,0.3437603993344426,"Ejecutivo=1, Correos=0"
97,0.3444689182574645,"Ejecutivo=1, Correos=1"
97,0.3490800016958494,"Ejecutivo=1, Correos=2"
98,0.1413029500270055,"Ejecutivo=0, Correos=0"
98,0.1442439093350926,"Ejecutivo=0, Correos=1"
98,0.15139101192295934,"Ejecutivo=0, Correos=2"
98,0.15149514658060098,"Ejecutivo=0, Correos=3"
98,0.15169359886861566,"Ejecutivo=0, Correos=4"
98,0.34659322725418196,"Ejecutivo=1, Correos=0"
98,0.34533383205535817,"Ejecutivo=1, Correos=1"
98,0.3500779263391026,"Ejecutivo=1, Correos=2"
99,0.20656331789812765,"Ejecutivo=0, Correos=0"
99,0.20589872008903728,"Ejecutivo=0, Correos=1"
99,0.21659430776652194,"Ejecutivo=0, Correos=2"
99,0.214746366349023,"Ejecutivo=0, Correos=3"
99,0.21526114039290847,"Ejecutivo=0, Correos=4"
99,0.40842648323301806,"Ejecutivo=1, Correos=0"
99,0.40981432360742703,"Ejecutivo=1, Correos=1"
99,0.4077296455719388,"Ejecutivo=1, Correos=2"
100,0.2122540711811952,"Ejecutivo=0, Correos=0"
100,0.20911079215364636,"Ejecutivo=0, Correos=1"
100,0.21066891711823754,"Ejecutivo=0, Correos=2"
100,0.21655913978494623,"Ejecutivo=0, Correos=3"
100,0.2167334124668582,"Ejecutivo=0, Correos=4"
100,0.40371195248700814,"Ejecutivo=1, Correos=0"
100,0.41272352132049517,"Ejecutivo=1, Correos=1"
100,0.41507914568334514,"Ejecutivo=1, Correos=2"
101,0.20384870204179967,"Ejecutivo=0, Correos=0"
101,0.20784574100201952,"Ejecutivo=0, Correos=1"
101,0.20994974511009074,"Ejecutivo=0, Correos=2"
101,0.216739961069858,"Ejecutivo=0, Correos=3"
101,0.2166551081249043,"Ejecutivo=0, Correos=4"
101,0.4085019322573312,"Ejecutivo=1, Correos=0"
101,0.40646976090014064,"Ejecutivo=1, Correos=1"
101,0.41224744618669756,"Ejecutivo=1, Correos=2"
102,0.07116182572614108,"Ejecutivo=0, Correos=0"
102,0.08227156898434657,"Ejecutivo=0, Correos=1"
102,0.08899240009806325,"Ejecutivo=0, Correos=2"
102,0.09581594019998059,"Ejecutivo=0, Correos=3"
102,0.09450349225630124,"Ejecutivo=0, Correos=4"
102,0.2837301587301587,"Ejecutivo=1, Correos=0"
102,0.2790882586800954,"Ejecutivo=1, Correos=1"
102,0.2925367713818776,"Ejecutivo=1, Correos=2"
103,0.07606103055313672,"Ejecutivo=0, Correos=0"
103,0.08199288256227757,"Ejecutivo=0, Correos=1"
103,0.08782600681964796,"Ejecutivo=0, Correos=2"
103,0.08827649769585254,"Ejecutivo=0, Correos=3"
103,0.08954916626638304,"Ejecutivo=0, Correos=4"
103,0.28028630168278384,"Ejecutivo=1, Correos=0"
103,0.28412488700368543,"Ejecutivo=1, Correos=1"
103,0.282602584004596,"Ejecutivo=1, Correos=2"
104,0.07997404971838047,"Ejecutivo=0, Correos=0"
104,0.08536084731382906,"Ejecutivo=0, Correos=1"
104,0.08659337521416334,"Ejecutivo=0, Correos=2"
104,0.08875248601393598,"Ejecutivo=0, Correos=3"
104,0.0903297782141104,"Ejecutivo=0, Correos=4"
104,0.27460004383081305,"Ejecutivo=1, Correos=0"
104,0.2856410519300764,"Ejecutivo=1, Correos=1"
104,0.28849222978093597,"Ejecutivo=1, Correos=2"
105,0.14533995416348358,"Ejecutivo=0, Correos=0"
105,0.14241055922195206,"Ejecutivo=0, Correos=1"
105,0.15262461402734892,"Ejecutivo=0, Correos=2"
105,0.15474149598484166,"Ejecutivo=0, Correos=3"
105,0.1561439239646979,"Ejecutivo=0, Correos=4"
105,0.3377394119233882,"Ejecutivo=1, Correos=0"
105,0.34953464322647365,"Ejecutivo=1, Correos=1"
105,0.3477046604992145,"Ejecutivo=1, Correos=2"
106,0.1408623130188607,"Ejecutivo=0, Correos=0"
106,0.14639615964119276,"Ejecutivo=0, Correos=1"
106,0.15008253851797507,"Ejecutivo=0, Correos=2"
106,0.15137396769714245,"Ejecutivo=0, Correos=3"
106,0.152568925888232,"Ejecutivo=0, Correos=4"
106,0.3416033493564894,"Ejecutivo=1, Correos=0"
106,0.342802357787089,"Ejecutivo=1, Correos=1"
106,0.3495553420540487,"Ejecutivo=1, Correos=2"
107,0.1416942931565238,"Ejecutivo=0, Correos=0"
107,0.14929917436980553,"Ejecutivo=0, Correos=1"
107,0.14937640710431332,"Ejecutivo=0, Correos=2"
107,0.15249321867605473,"Ejecutivo=0, Correos=3"
107,0.15252152521525214,"Ejecutivo=0, Correos=4"
107,0.34177287209831586,"Ejecutivo=1, Correos=0"
107,0.34948604992657856,"Ejecutivo=1, Correos=1"
107,0.3496175448466096,"Ejecutivo=1, Correos=2"
