"Cluster","Mes","Tratamiento","N_Simulaciones","N_Ventas","Tasa_Curse","Tasa_Promedio","Monto_Promedio","Plazo_Promedio","Tasa_Promedio_Ventas","Monto_Promedio_Ventas","Plazo_Promedio_Ventas","Tasa_Prom","Tasa_Prom_Ventas","Revenue_Potencial","Revenue_Potencial_Ventas","Tasa_Revenue"
"Chileno","2019-03","Ejecutivo=1, Correos=2",52300,16875,32.2657743785851,1.7495213114348,7949331.51351816,27.4995602294455,1.53517981235047,7300337.14281482,27.4499555555556,0.0174952131143481,0.0153517981235047,35994812630.7386,28704385047.3312,0.797458937814235
"Chileno","2019-04","Ejecutivo=0, Correos=0",5845,1947,33.3105218135158,1.7511051782332,5696469.04482464,27.3260906757913,1.55651300527437,5221346.76836158,27.5141242937853,0.017511051782332,0.0155651300527437,2959414482.75159,2409472943.03737,0.814172180706876
"Chileno","2019-04","Ejecutivo=0, Correos=1",6723,2284,33.9729287520452,1.75638394270318,5976320.64614012,27.5177748029154,1.55520905404948,5610735.4119965,27.5634851138354,0.0175638394270318,0.0155520905404948,3680553319.93826,3040219502.90819,0.826022404413689
"Chileno","2019-04","Ejecutivo=0, Correos=2",5504,1841,33.4484011627907,1.75230429213455,5682379.70039971,27.4725654069767,1.55054712862081,5224314.30744161,27.5040738728952,0.0175230429213455,0.0155054712862081,2808958329.01044,2269450656.44691,0.807933187548003
"Chileno","2019-04","Ejecutivo=0, Correos=3",14501,4922,33.9424867250534,1.74883798434905,5544361.78463554,27.4025239638646,1.5518192019724,4980556.4242178,27.3620479479886,0.0174883798434905,0.015518192019724,7292628076.98728,5758630948.21056,0.789650985545605
"Chileno","2019-04","Ejecutivo=0, Correos=4",23641,7874,33.3065437164249,1.74938964335642,5542929.70204306,27.5097077111797,1.55776543947791,5056024.74269749,27.5285750571501,0.0174938964335642,0.0155776543947791,11714712988.0284,9448970278.40476,0.806589993972619
"Chileno","2019-04","Ejecutivo=1, Correos=0",7970,2573,32.2835633626098,1.74827694351155,8012669.89297365,27.5644918444166,1.53797587252556,7622694.76486592,27.5029148853478,0.0174827694351155,0.0153797587252556,5541345090.99867,4587870556.90228,0.827934460236884
"Chileno","2019-04","Ejecutivo=1, Correos=1",8789,2873,32.6885880077369,1.74661105341611,7847439.11616794,27.6442143588577,1.54119879730146,6599575.64288201,27.6359206404455,0.0174661105341611,0.0154119879730146,6071849585.82528,4467234814.02021,0.735728833673508
"Chileno","2019-04","Ejecutivo=1, Correos=2",52062,16738,32.1501286927125,1.75116803140577,7851297.35803465,27.4421266950943,1.53535341443733,7214254.29501733,27.4576412952563,0.0175116803140577,0.0153535341443733,35221285858.4253,28147115410.7762,0.799150704602771
"Chileno","2019-05","Ejecutivo=0, Correos=0",5779,1928,33.362173386399,1.75984125091943,5966806.22028033,27.4850320124589,1.55123367254181,5231630.10995851,27.4434647302905,0.0175984125091943,0.0155123367254181,3104624666.36365,2375739794.24652,0.765226089963765
"Chileno","2019-05","Ejecutivo=0, Correos=1",6738,2344,34.7877708518848,1.73922197756737,5764464.25675275,27.4685366577619,1.55069324876849,4746323.91894198,27.6723549488055,0.0173922197756737,0.0155069324876849,3598577315.40649,2641961752.67269,0.734168400762637
"Chileno","2019-05","Ejecutivo=0, Correos=2",5569,1885,33.8480876279404,1.7461533609353,5716517.84341893,27.2375650924762,1.54465520508007,5263466.88806366,27.2456233421751,0.017461533609353,0.0154465520508007,2856936000.3463,2309095934.48816,0.808242093700477
"Chileno","2019-05","Ejecutivo=0, Correos=3",14524,4853,33.4136601487194,1.75530661264715,5739181.02334068,27.4241944367943,1.55892186250707,5110888.53966619,27.3296929734185,0.0175530661264715,0.0155892186250707,7478637060.57624,5847688630.28511,0.781919029218746
"Chileno","2019-05","Ejecutivo=0, Correos=4",23637,7954,33.6506324829716,1.75217336306346,5812098.59318018,27.4673181875873,1.55264599775313,5317803.91425698,27.4162685441287,0.0175217336306346,0.0155264599775313,12409634659.3071,9962057488.05748,0.802767991287
"Chileno","2019-05","Ejecutivo=1, Correos=0",7787,2556,32.8239373314499,1.74912821009047,7899775.72608193,27.4716835751894,1.53072800404408,7223895.4029734,27.5731611893584,0.0174912821009047,0.0153072800404408,5411025436.68139,4308808811.36765,0.79630171060705
"Chileno","2019-05","Ejecutivo=1, Correos=1",8795,2898,32.9505400795907,1.75108622788067,7891242.69005117,27.5826037521319,1.54941307444461,7314793.65286404,27.6245686680469,0.0175108622788067,0.0154941307444461,6161467893.42311,5020615674.37862,0.814840840076069
"Chileno","2019-05","Ejecutivo=1, Correos=2",52276,16739,32.0204300252506,1.75127649142904,7889114.07297804,27.517005891805,1.53750018511561,7190704.20198339,27.5542147081666,0.0175127649142904,0.0153750018511561,35495643530.2506,28200360273.8068,0.794473841551104
"Chileno","2019-06","Ejecutivo=0, Correos=0",5720,1892,33.0769230769231,1.75385026600534,6140405.34300699,27.6517482517483,1.56054249338457,5892464.73731501,27.6913319238901,0.0175385026600534,0.0156054249338457,3143553085.12795,2667227762.00488,0.848475495649636
"Chileno","2019-06","Ejecutivo=0, Correos=1",6727,2245,33.3729745800505,1.75625159933858,5886079.22476587,27.5486844061246,1.57296524264979,4961192.92605791,27.7340757238307,0.0175625159933858,0.0157296524264979,3566948131.81402,2691524050.45915,0.754573363838161
"Chileno","2019-06","Ejecutivo=0, Correos=2",5622,1916,34.0803984347207,1.7459065616272,5580405.75827108,27.6567057986482,1.55589128197637,4496078.065762,27.5657620041754,0.017459065616272,0.0155589128197637,2879618546.42931,2044832948.09694,0.710105493185027
"Chileno","2019-06","Ejecutivo=0, Correos=3",14646,4980,34.0024580090127,1.74389896021578,5942504.89888024,27.5558514270108,1.55348832047129,5012449.02831325,27.6586345381526,0.0174389896021578,0.0155348832047129,7930321903.59019,5936085828.92038,0.748530248971736
"Chileno","2019-06","Ejecutivo=0, Correos=4",23502,8024,34.1417751680708,1.74868942657565,5725538.33231214,27.5366351799847,1.55660837098329,5240903.87574776,27.5593220338983,0.0174868942657565,0.0155660837098329,12338409095.3165,9984669869.64539,0.809234788092371
"Chileno","2019-06","Ejecutivo=1, Correos=0",7884,2587,32.8132927447996,1.74394427636378,7765224.91907661,27.4805936073059,1.53365782554394,7200932.58523386,27.4209509083881,0.0174394427636378,0.0153365782554394,5368115224.62163,4331283357.36357,0.806853649023315
"Chileno","2019-06","Ejecutivo=1, Correos=1",8708,2794,32.0854386770785,1.74766638116809,8116432.42145154,27.5380110243454,1.51446328149941,7883123.36256263,27.646385110952,0.0174766638116809,0.0151446328149941,6086871444.07519,5095767509.3239,0.837173506314808
"Chileno","2019-06","Ejecutivo=1, Correos=2",51485,16695,32.4269204622706,1.75010050107453,7826728.17913956,27.43593279596,1.53584834390816,7147565.53914346,27.4806828391734,0.0175010050107453,0.0153584834390816,34989833517.8557,27848846907.3564,0.795912529653645
"Chileno","2019-07","Ejecutivo=0, Correos=0",5693,1924,33.7958896890919,1.7414545064439,5730046.49499385,27.5290707886879,1.53438216157369,5381251.48128898,27.508316008316,0.017414545064439,0.0153438216157369,2946899167.85404,2416350696.33097,0.819963819152516
"Chileno","2019-07","Ejecutivo=0, Correos=1",6824,2271,33.2796014067995,1.74799455426538,5670245.40430832,27.4818288393904,1.55227134190068,5453048.89255834,27.4874504623514,0.0174799455426538,0.0155227134190068,3449754497.20862,2923725041.53836,0.847516843272211
"Chileno","2019-07","Ejecutivo=0, Correos=2",5772,1979,34.2862092862093,1.74427579085097,5591611.51022176,27.5135135135135,1.54801394228987,5522001.83021728,27.4396159676604,0.0174427579085097,0.0154801394228987,2961297261.32521,2567885831.168,0.867148956879406
"Chileno","2019-07","Ejecutivo=0, Correos=3",14599,4946,33.8790328104665,1.7508299846648,5689657.52222755,27.5488047126516,1.55390356875809,5119455.34512738,27.5742013748484,0.017508299846648,0.0155390356875809,7571113818.72658,6004174195.49445,0.793037106461612
"Chileno","2019-07","Ejecutivo=0, Correos=4",23704,7911,33.3741140735741,1.75789736637916,5608391.07977557,27.3995106311171,1.56134536854536,5051807.91075717,27.4577171027683,0.0175789736637916,0.0156134536854536,11920960744.578,9483399512.11527,0.7955230887266
"Chileno","2019-07","Ejecutivo=1, Correos=0",7705,2427,31.4990266060999,1.76258983492798,8552359.39597664,27.4478909798832,1.54769154824478,7482024.03337454,27.3642356819118,0.0176258983492798,0.0154769154824478,5603138946.93393,4253982222.99952,0.759214123241995
"Chileno","2019-07","Ejecutivo=1, Correos=1",8777,2832,32.2661501652045,1.74206567057016,8263167.14116441,27.4697504842201,1.52240730903236,7736379.10805085,27.4947033898305,0.0174206567057016,0.0152240730903236,6243565973.08702,5068370570.78048,0.811774968443957
"Chileno","2019-07","Ejecutivo=1, Correos=2",52112,16985,32.5932606693276,1.75134577493462,8007062.75892309,27.4910001535155,1.53771023009209,7407487.08519282,27.459640859582,0.0175134577493462,0.0153771023009209,36521467278.6529,29377534467.4856,0.804390859856198
"Chileno","2019-08","Ejecutivo=0, Correos=0",5812,1978,34.0330350997935,1.74960752887723,5806012.4735031,27.5607364074329,1.56466061217813,5558237.91607685,27.7532861476239,0.0174960752887723,0.0156466061217813,3088833376.24231,2643771394.84602,0.855912596380408
"Chileno","2019-08","Ejecutivo=0, Correos=1",6793,2359,34.7269247755042,1.74830761815368,5864393.12247902,27.5560135433535,1.55977456368508,5289491.7337855,27.6642645188639,0.0174830761815368,0.0155977456368508,3717223153.18868,2980701740.39811,0.801862470333864
"Chileno","2019-08","Ejecutivo=0, Correos=2",5485,1859,33.8924339106655,1.74150978324274,5719514.70847767,27.5307201458523,1.53877789466769,4933755.45831092,27.410435718128,0.0174150978324274,0.0153877789466769,2842381572.79118,2139212788.00532,0.752612811904997
"Chileno","2019-08","Ejecutivo=0, Correos=3",14498,4865,33.5563526003587,1.75248567627521,5690334.05945648,27.3715684922058,1.56082203915893,5412118.0651593,27.3716341212744,0.0175248567627521,0.0156082203915893,7405766038.91472,6225524071.57645,0.840632020896081
"Chileno","2019-08","Ejecutivo=0, Correos=4",23810,8014,33.6581268374633,1.74650980947981,5804133.25413692,27.4456950860983,1.54851182132797,5632600.90129773,27.4163963064637,0.0174650980947981,0.0154851182132797,12432779258.2183,10601354231.6881,0.852693835505875
"Chileno","2019-08","Ejecutivo=1, Correos=0",7919,2537,32.0368733425938,1.75387515710559,8224669.04647051,27.3856547543882,1.54042062498194,7453394.29601892,27.327946393378,0.0175387515710559,0.0154042062498194,5589697319.18114,4401655378.39863,0.787458627374022
"Chileno","2019-08","Ejecutivo=1, Correos=1",8819,2746,31.1373171561402,1.75125875849757,7755650.42918698,27.5507427145935,1.52606248406903,6322937.86962855,27.4264384559359,0.0175125875849757,0.0152606248406903,5731704543.59698,4016531546.60957,0.700756906790761
"Chileno","2019-08","Ejecutivo=1, Correos=2",52071,16581,31.8430604367114,1.75070116697519,7839971.40431334,27.5021989207044,1.53171739825981,7122320.31855739,27.5398950606115,0.0175070116697519,0.0153171739825981,34909786558.9397,27543253995.111,0.788983740952084
"Chileno","2019-09","Ejecutivo=0, Correos=0",5884,2051,34.8572399728076,1.75309818367974,5793794.30064582,27.4151937457512,1.5558898825106,5092665.22818138,27.3973671379815,0.0175309818367974,0.015558898825106,3185357229.10246,2463748919.66955,0.773460790256094
"Chileno","2019-09","Ejecutivo=0, Correos=1",6824,2267,33.2209847596717,1.74772211438722,5406232.0647714,27.5117233294256,1.55042454744707,5386948.9391266,27.4988972209969,0.0174772211438722,0.0155042454744707,3286495515.66145,2880788145.48788,0.876553195268269
"Chileno","2019-09","Ejecutivo=0, Correos=2",5693,1911,33.5675390830845,1.75242125669505,5655863.51572106,27.4247321271737,1.55714666781511,4866507.5096808,27.4505494505494,0.0175242125669505,0.0155714666781511,2897119356.01272,2199906146.25305,0.759342600672402
"Chileno","2019-09","Ejecutivo=0, Correos=3",14635,4916,33.5907072087462,1.75004498718694,5968287.25357021,27.5571574991459,1.55817528937722,5364433.36167616,27.4985760781123,0.0175004498718694,0.0155817528937722,7892406282.30918,6253871785.41297,0.792391010005531
"Chileno","2019-09","Ejecutivo=0, Correos=4",23696,8000,33.7609723160027,1.75263667101863,5621336.99366982,27.5432140445645,1.54742637664034,5001801.521375,27.642,0.0175263667101863,0.0154742637664034,12109797624.5483,9470286621.73863,0.782035085585657
"Chileno","2019-09","Ejecutivo=1, Correos=0",7849,2470,31.4689769397375,1.74664896254738,7908511.20435724,27.4674480825583,1.52314231637084,6939190.9854251,27.5024291497976,0.0174664896254738,0.0152314231637084,5225974076.34848,3968179281.55116,0.75931859277875
"Chileno","2019-09","Ejecutivo=1, Correos=1",8627,2739,31.7491596151617,1.74819471556202,8029874.17943665,27.5202271936942,1.54450176130436,6643450.34392114,27.5947426067908,0.0174819471556202,0.0154450176130436,5901365825.91058,4290357244.22349,0.727010893882602
"Chileno","2019-09","Ejecutivo=1, Correos=2",51889,16844,32.4616007246237,1.74787124583803,7805925.72988495,27.5326755188961,1.53414604638486,7045177.38191641,27.5723106150558,0.0174787124583803,0.0153414604638486,35288996128.8622,27757293335.9442,0.78657078355488
"Chileno","2019-10","Ejecutivo=0, Correos=0",5711,1927,33.7419015934162,1.74895742547056,5952904.05673262,27.3701628436351,1.55842584961701,5185179.50908147,27.5184224182667,0.0174895742547056,0.0155842584961701,3061968887.24197,2371679108.59751,0.774560159144454
"Chileno","2019-10","Ejecutivo=0, Correos=1",6807,2363,34.7142647274864,1.73840244241239,5804490.86322903,27.528132804466,1.54402667501212,4876857.31062209,27.5928903935675,0.0173840244241239,0.0154402667501212,3659315149.39342,2716060832.63585,0.742232008381697
"Chileno","2019-10","Ejecutivo=0, Correos=2",5786,1992,34.4279294849637,1.74379255368036,5653199.77549257,27.4929139301763,1.55153056417391,5356919.45481928,27.5085341365462,0.0174379255368036,0.0155153056417391,3010347397.50031,2520039129.318,0.837125685696791
"Chileno","2019-10","Ejecutivo=0, Correos=3",14557,4830,33.1799134437041,1.74872413165529,5703777.50120217,27.4485814384832,1.54735628248473,4952079.83602485,27.4904761904762,0.0174872413165529,0.0154735628248473,7374408028.85745,5628602270.60121,0.763261572803596
"Chileno","2019-10","Ejecutivo=0, Correos=4",23841,8121,34.0631684912546,1.75112737113186,5688687.75852523,27.49184178516,1.55253169487554,5297377.29688462,27.4384927964536,0.0175112737113186,0.0155253169487554,12404718075.1461,10139817109.2216,0.817416167606222
"Chileno","2019-10","Ejecutivo=1, Correos=0",7821,2516,32.1697992584069,1.74164202721012,8045598.31517709,27.3291139240506,1.5282660103247,7260553.66255962,27.3942766295707,0.0174164202721012,0.015282660103247,5370771099.3263,4227200732.82606,0.787075199193709
"Chileno","2019-10","Ejecutivo=1, Correos=1",8636,2821,32.6655859194071,1.74915079121232,7991658.1005095,27.5185270958777,1.52565266450558,7602339.16164481,27.7880184331797,0.0174915079121232,0.0152565266450557,6052264692.62334,5027080371.30834,0.830611453169832
"Chileno","2019-10","Ejecutivo=1, Correos=2",52300,16970,32.4474187380497,1.75094922058935,7950203.08091778,27.5101912045889,1.53588993086723,7084365.8807307,27.5073659398939,0.0175094922058935,0.0153588993086723,36247568161.7169,28086136833.7333,0.774841962043586
"Chileno","2019-11","Ejecutivo=0, Correos=0",5880,1988,33.8095238095238,1.75204654210874,6508816.98214286,27.5195578231293,1.55513865325629,6004145.44265594,27.3485915492958,0.0175204654210874,0.0155513865325629,3480020650.18831,2808880108.68113,0.807144666951656
"Chileno","2019-11","Ejecutivo=0, Correos=1",6816,2287,33.5534037558685,1.74786132082611,5893196.92605634,27.574823943662,1.55376313244475,5089274.50284215,27.4840402273721,0.0174786132082611,0.0155376313244475,3623045366.2035,2750361810.43908,0.759129829312935
"Chileno","2019-11","Ejecutivo=0, Correos=2",5600,1840,32.8571428571429,1.75182365294031,5689250.5975,27.3842857142857,1.56210520990397,5285956.12554348,27.2592391304348,0.0175182365294031,0.0156210520990397,2800632221.31086,2291951925.58903,0.818369476773448
"Chileno","2019-11","Ejecutivo=0, Correos=3",14686,4968,33.8281356393844,1.75027239345418,5799463.09539698,27.4695628489718,1.54809673959112,5162311.11050725,27.56038647343,0.0175027239345418,0.0154809673959112,7725779989.25794,6054089769.21046,0.783621819107996
"Chileno","2019-11","Ejecutivo=0, Correos=4",23966,8248,34.4154218476175,1.75334369904619,5875734.14962864,27.531210882083,1.56339073988169,5372225.34565955,27.4809650824442,0.0175334369904619,0.0156339073988169,13049952967.1478,10538332824.7691,0.807537992765073
"Chileno","2019-11","Ejecutivo=1, Correos=0",7837,2531,32.2955212453745,1.7539905117375,8092718.85262218,27.4933010080388,1.53575559045348,7360753.12603714,27.5140260766495,0.017539905117375,0.0153575559045348,5509787889.33608,4353028506.59966,0.790053736011278
"Chileno","2019-11","Ejecutivo=1, Correos=1",8691,2741,31.5383730295708,1.74996170978391,7789168.20239328,27.6155793349442,1.53659217213215,6660486.23859905,27.525355709595,0.0174996170978391,0.0153659217213215,5755470092.97107,4269995603.85783,0.741902144374377
"Chileno","2019-11","Ejecutivo=1, Correos=2",51940,16540,31.8444358875626,1.7511433832107,7989869.12884097,27.4654408933385,1.53316679325444,7201186.21741233,27.4035671100363,0.017511433832107,0.0153316679325444,35449622830.6274,27665580669.8892,0.780419605649148
"Chileno","2019-12","Ejecutivo=0, Correos=0",5975,2028,33.9414225941423,1.75094803428964,5926051.79966527,27.4331380753138,1.55182847630922,5224430.94723866,27.2450690335306,0.0175094803428964,0.0155182847630922,3219493815.48432,2477954969.73802,0.769672225434994
"Chileno","2019-12","Ejecutivo=0, Correos=1",6711,2244,33.4376396960215,1.74898540216433,5880638.80554314,27.3646252421398,1.54896922499873,5186656.95811052,27.3859180035651,0.0174898540216433,0.0154896922499873,3521711661.4711,2731191266.84254,0.775529495138072
"Chileno","2019-12","Ejecutivo=0, Correos=2",5676,1901,33.491895701198,1.74834054392319,6098283.72903453,27.5010570824524,1.56294634586013,5093057.35034193,27.5081536033666,0.0174834054392319,0.0156294634586013,3108609350.62873,2304311467.36039,0.741267624024335
"Chileno","2019-12","Ejecutivo=0, Correos=3",14654,4950,33.7791729220691,1.7495754279764,5813965.20424457,27.4665620308448,1.55683183624052,5465165.85191919,27.5511111111111,0.017495754279764,0.0155683183624052,7712875432.77646,6422113966.25496,0.832648474907774
"Chileno","2019-12","Ejecutivo=0, Correos=4",23605,7959,33.7174327472993,1.74706745879168,5651342.60135564,27.4431264562593,1.54827057861102,5367332.84621184,27.4023118482221,0.0174706745879168,0.0154827057861102,12025350926.8271,10025783490.0614,0.833720658221717
"Chileno","2019-12","Ejecutivo=1, Correos=0",7746,2521,32.5458301058611,1.74403840897234,8173996.97598761,27.5658404337723,1.5290032729736,6591853.60253868,27.3927013090044,0.0174403840897234,0.015290032729736,5524586405.74405,3847242367.56374,0.696385590704794
"Chileno","2019-12","Ejecutivo=1, Correos=1",8756,2818,32.1836455002284,1.7443342196794,7919162.46722248,27.5766331658291,1.52747677437492,7033580.52874379,27.4435770049681,0.017443342196794,0.0152747677437492,5986430608.41053,4592566998.65524,0.767162821899747
"Chileno","2019-12","Ejecutivo=1, Correos=2",52117,16796,32.2274881516588,1.74996973096141,7759784.7931577,27.4560891839515,1.53491475959895,6815118.45415575,27.4358775899024,0.0174996973096141,0.0153491475959895,34924245128.3182,26652123081.4124,0.763140992267335
"Chileno","2020-01","Ejecutivo=0, Correos=0",5819,1974,33.9233545282695,1.74301651935861,5690260.13541846,27.4708712837257,1.54581350608508,5071638.10739615,27.450861195542,0.0174301651935861,0.0154581350608508,2998775889.57861,2349934646.1226,0.783631299120792
"Chileno","2020-01","Ejecutivo=0, Correos=1",6837,2337,34.1816586222027,1.74920694242103,5693791.40441714,27.4681878016674,1.55147029908068,4739428.64099273,27.5207531022679,0.0174920694242102,0.0155147029908068,3565560260.32537,2616786864.36885,0.733906223234064
"Chileno","2020-01","Ejecutivo=0, Correos=2",5710,1961,34.3432574430823,1.75497625415036,5895312.56129597,27.4697022767075,1.55881835205993,5642480.56654768,27.4905660377358,0.0175497625415036,0.0155881835205993,3108899166.52055,2624345254.454,0.844139714377144
"Chileno","2020-01","Ejecutivo=0, Correos=3",14451,4998,34.5858418102553,1.74835557768035,5575859.72181856,27.5147048647152,1.55323588853639,5698255.45578231,27.5052020808323,0.0174835557768035,0.0155323588853639,7476737578.4334,6732769897.68162,0.900495681044398
"Chileno","2020-01","Ejecutivo=0, Correos=4",23574,7953,33.7363196742174,1.75305190792231,5725396.59103249,27.4587257147705,1.55081402666046,5232119.19652961,27.4092795171633,0.0175305190792231,0.0155081402666046,12225562585.3161,9785453110.86625,0.800409228007173
"Chileno","2020-01","Ejecutivo=1, Correos=0",7755,2528,32.5983236621534,1.74964860148235,7910438.80722115,27.4987749838814,1.53429291392976,7083322.59295886,27.467167721519,0.0174964860148235,0.0153429291392976,5366165968.91433,4172433532.32846,0.777544629908756
"Chileno","2020-01","Ejecutivo=1, Correos=1",8760,2876,32.8310502283105,1.74324443421606,7933981.21792237,27.6220319634703,1.53337778479004,7423602.24895688,27.5952712100139,0.0174324443421606,0.0153337778479004,6127439109.9974,4995567403.66637,0.815278179674721
